## Mon Sep  5 19:28:51 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_pkp9vtcm --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_pkp9vtcm --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_pkp9vtcm/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Pd_02107	435591.BDI_2032	3.84e-278	761.0	COG0477@1|root,COG2814@2|Bacteria,4NE7F@976|Bacteroidetes,2FQAA@200643|Bacteroidia,22VYY@171551|Porphyromonadaceae	976|Bacteroidetes	EGP	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,MFS_1_like,Sugar_tr
Pd_02108	435591.BDI_2033	0.0	1187.0	COG0488@1|root,COG0488@2|Bacteria,4NES5@976|Bacteroidetes,2FMX8@200643|Bacteroidia,22W1Q@171551|Porphyromonadaceae	976|Bacteroidetes	S	ABC transporter	yfmR	-	-	ko:K15738	-	-	-	-	ko00000,ko02000	3.A.1.120.6	-	-	ABC_tran,ABC_tran_CTD,ABC_tran_Xtn
Pd_02109	435591.BDI_2034	3.45e-170	473.0	COG0692@1|root,COG0692@2|Bacteria,4NE2B@976|Bacteroidetes,2FM57@200643|Bacteroidia,22WGA@171551|Porphyromonadaceae	976|Bacteroidetes	L	Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine	ung	-	3.2.2.27	ko:K03648	ko03410,ko05340,map03410,map05340	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UDG
Pd_02110	435591.BDI_2035	6.4e-174	484.0	COG2043@1|root,COG2043@2|Bacteria,4NJGE@976|Bacteroidetes,2FNKS@200643|Bacteroidia,230PK@171551|Porphyromonadaceae	976|Bacteroidetes	S	Uncharacterised ArCR, COG2043	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3,DUF169,tRNA_SAD
Pd_02111	435591.BDI_2036	1.87e-72	217.0	COG3695@1|root,COG3695@2|Bacteria,4NQ34@976|Bacteroidetes,2FT9F@200643|Bacteroidia,22YGB@171551|Porphyromonadaceae	976|Bacteroidetes	L	6-O-methylguanine DNA methyltransferase, DNA binding domain	ogt	-	2.1.1.63	ko:K00567,ko:K07443	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_binding_1
Pd_02112	435591.BDI_2037	2.26e-78	234.0	2E8ZQ@1|root,33397@2|Bacteria,4P3N3@976|Bacteroidetes,2FY33@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_02114	435591.BDI_2038	1.93e-269	736.0	COG0225@1|root,COG0229@1|root,COG0225@2|Bacteria,COG0229@2|Bacteria,4NMAJ@976|Bacteroidetes,2FNTE@200643|Bacteroidia,22XGW@171551|Porphyromonadaceae	976|Bacteroidetes	O	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine	msrA	-	1.8.4.11,1.8.4.12	ko:K12267	-	-	-	-	ko00000,ko01000	-	-	-	PMSR,SelR
Pd_02115	435591.BDI_2039	3.59e-201	556.0	COG2207@1|root,COG2207@2|Bacteria,4NRFM@976|Bacteroidetes,2FMZV@200643|Bacteroidia,22Y4E@171551|Porphyromonadaceae	976|Bacteroidetes	K	Helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_18
Pd_02116	435591.BDI_2040	9.63e-216	594.0	COG3449@1|root,COG3871@1|root,COG3449@2|Bacteria,COG3871@2|Bacteria,4NTQW@976|Bacteroidetes,2FS0Y@200643|Bacteroidia	976|Bacteroidetes	K	stress protein (general stress protein 26)	-	-	-	-	-	-	-	-	-	-	-	-	Pyrid_ox_like
Pd_02117	471870.BACINT_04886	4.03e-45	155.0	COG2207@1|root,COG3449@1|root,COG2207@2|Bacteria,COG3449@2|Bacteria,4NRK7@976|Bacteroidetes,2G2TE@200643|Bacteroidia,4AW48@815|Bacteroidaceae	976|Bacteroidetes	K	Transcriptional regulator, effector binding domain protein	-	-	-	ko:K13652	-	-	-	-	ko00000,ko03000	-	-	-	GyrI-like,HTH_18
Pd_02118	1235803.C825_01028	1.43e-62	201.0	COG2207@1|root,COG3449@1|root,COG2207@2|Bacteria,COG3449@2|Bacteria,4NHWS@976|Bacteroidetes,2FPZ5@200643|Bacteroidia,22W7K@171551|Porphyromonadaceae	976|Bacteroidetes	K	Bacterial transcription activator, effector binding domain	-	-	-	ko:K13652	-	-	-	-	ko00000,ko03000	-	-	-	GyrI-like,HTH_18
Pd_02119	435591.BDI_2043	1.34e-115	335.0	COG1357@1|root,COG1357@2|Bacteria,4NQ3B@976|Bacteroidetes,2FPSW@200643|Bacteroidia,22YNV@171551|Porphyromonadaceae	976|Bacteroidetes	S	Pentapeptide repeats (8 copies)	-	-	-	-	-	-	-	-	-	-	-	-	Pentapeptide,Pentapeptide_4
Pd_02120	435591.BDI_2044	1.7e-58	180.0	COG2388@1|root,COG2388@2|Bacteria,4NVD1@976|Bacteroidetes,2FU4P@200643|Bacteroidia,22YSA@171551|Porphyromonadaceae	976|Bacteroidetes	S	GCN5-related N-acetyl-transferase	-	-	-	ko:K06975	-	-	-	-	ko00000	-	-	-	Acetyltransf_CG
Pd_02121	435591.BDI_2045	0.0	2130.0	2C5U1@1|root,2Z80K@2|Bacteria,4NG4G@976|Bacteroidetes,2FRC3@200643|Bacteroidia,22Y97@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF748
Pd_02122	435591.BDI_2046	7.3e-245	672.0	COG1082@1|root,COG1082@2|Bacteria,4NJ3Z@976|Bacteroidetes,2FX90@200643|Bacteroidia,231YG@171551|Porphyromonadaceae	976|Bacteroidetes	G	Xylose isomerase-like TIM barrel	-	-	-	-	-	-	-	-	-	-	-	-	AP_endonuc_2
Pd_02123	435591.BDI_2047	0.0	1006.0	COG0673@1|root,COG0673@2|Bacteria,4NGHJ@976|Bacteroidetes,2FQNW@200643|Bacteroidia,22ZVG@171551|Porphyromonadaceae	976|Bacteroidetes	S	Oxidoreductase family, NAD-binding Rossmann fold	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA
Pd_02124	435591.BDI_2048	5.08e-192	532.0	28U74@1|root,2ZGCS@2|Bacteria,4NN6U@976|Bacteroidetes,2FN7W@200643|Bacteroidia,22XT4@171551|Porphyromonadaceae	976|Bacteroidetes	S	Outer membrane protein beta-barrel domain	-	-	-	-	-	-	-	-	-	-	-	-	OMP_b-brl_2
Pd_02125	435591.BDI_2049	7.59e-269	735.0	COG4733@1|root,COG4733@2|Bacteria,4PMY2@976|Bacteroidetes,2G0KB@200643|Bacteroidia	976|Bacteroidetes	S	Putative carbohydrate metabolism domain	-	-	-	-	-	-	-	-	-	-	-	-	PCMD
Pd_02126	435591.BDI_2050	0.0	922.0	COG0673@1|root,COG0673@2|Bacteria,4NGGS@976|Bacteroidetes,2FTQH@200643|Bacteroidia	976|Bacteroidetes	S	Oxidoreductase family, NAD-binding Rossmann fold	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA
Pd_02127	435591.BDI_2051	0.0	1011.0	COG3172@1|root,COG3172@2|Bacteria,4NEQF@976|Bacteroidetes,2FN8P@200643|Bacteroidia,22WZJ@171551|Porphyromonadaceae	976|Bacteroidetes	H	NAD metabolism ATPase kinase	-	-	-	-	-	-	-	-	-	-	-	-	DUF4301
Pd_02128	435591.BDI_2052	0.0	1432.0	COG0317@1|root,COG0317@2|Bacteria,4NESY@976|Bacteroidetes,2FKYN@200643|Bacteroidia,22WCI@171551|Porphyromonadaceae	976|Bacteroidetes	KT	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance	relA	-	2.7.6.5,3.1.7.2	ko:K00951,ko:K01139	ko00230,map00230	-	R00336,R00429	RC00002,RC00078	ko00000,ko00001,ko01000,ko03009	-	-	-	ACT_4,HD_4,RelA_SpoT,TGS
Pd_02129	435591.BDI_2053	0.0	944.0	COG0617@1|root,COG0617@2|Bacteria,4NF1S@976|Bacteroidetes,2FNMZ@200643|Bacteroidia,22X29@171551|Porphyromonadaceae	976|Bacteroidetes	J	tRNA nucleotidyltransferase	cca	-	2.7.7.19,2.7.7.72	ko:K00970,ko:K00974	ko03013,ko03018,map03013,map03018	-	R09382,R09383,R09384,R09386	RC00078	ko00000,ko00001,ko01000,ko03016,ko03019	-	-	-	HD,PolyA_pol,PolyA_pol_RNAbd
Pd_02130	435591.BDI_2054	1.24e-195	543.0	2B18X@1|root,31TPD@2|Bacteria,4NRHN@976|Bacteroidetes,2G2HJ@200643|Bacteroidia,231IT@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_02132	999419.HMPREF1077_03599	1.56e-14	70.9	2A1BY@1|root,30PIV@2|Bacteria,4PHRF@976|Bacteroidetes,2FTNE@200643|Bacteroidia,231F5@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_02133	435591.BDI_2057	2.37e-187	522.0	COG0668@1|root,COG0668@2|Bacteria,4NEPW@976|Bacteroidetes,2G3EE@200643|Bacteroidia,22XH6@171551|Porphyromonadaceae	976|Bacteroidetes	M	mechanosensitive ion channel	-	-	-	ko:K03442	-	-	-	-	ko00000,ko02000	1.A.23.2	-	-	MS_channel,TM_helix
Pd_02134	435591.BDI_2058	6.87e-111	328.0	COG0457@1|root,COG0457@2|Bacteria,4NPDH@976|Bacteroidetes,2FMNE@200643|Bacteroidia,22Y5K@171551|Porphyromonadaceae	976|Bacteroidetes	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_16,TPR_2,TPR_6,TPR_7,TPR_8
Pd_02135	435591.BDI_2059	8.11e-263	719.0	COG0473@1|root,COG0473@2|Bacteria,4NEBE@976|Bacteroidetes,2FNJ0@200643|Bacteroidia,22WT3@171551|Porphyromonadaceae	976|Bacteroidetes	C	Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate	leuB	GO:0003674,GO:0003824,GO:0003862,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006551,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009081,GO:0009082,GO:0009098,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.1.1.85	ko:K00052	ko00290,ko00660,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map01100,map01110,map01210,map01230	M00432,M00535	R00994,R04426,R10052	RC00084,RC00417,RC03036	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Iso_dh
Pd_02136	435591.BDI_2060	1.42e-106	306.0	COG1803@1|root,COG1803@2|Bacteria,4NQJ9@976|Bacteroidetes,2FPT5@200643|Bacteroidia,22XP7@171551|Porphyromonadaceae	976|Bacteroidetes	G	methylglyoxal synthase	mgsA	-	4.2.3.3	ko:K01734	ko00640,ko01120,map00640,map01120	-	R01016	RC00424	ko00000,ko00001,ko01000	-	-	-	MGS
Pd_02137	435591.BDI_2061	0.0	1002.0	COG0119@1|root,COG0119@2|Bacteria,4NF3N@976|Bacteroidetes,2FKYJ@200643|Bacteroidia,22WYH@171551|Porphyromonadaceae	976|Bacteroidetes	E	Belongs to the alpha-IPM synthase homocitrate synthase family	leuA_1	-	2.3.1.182	ko:K09011	ko00290,ko00660,ko01100,ko01210,ko01230,map00290,map00660,map01100,map01210,map01230	M00535	R07399	RC00004,RC01205	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	HMGL-like,LeuA_dimer
Pd_02138	435591.BDI_2062	9.24e-140	394.0	COG0066@1|root,COG0066@2|Bacteria,4NDVY@976|Bacteroidetes,2FNIN@200643|Bacteroidia,22W31@171551|Porphyromonadaceae	976|Bacteroidetes	E	Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate	leuD	-	4.2.1.33,4.2.1.35	ko:K01704	ko00290,ko00660,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map01100,map01110,map01210,map01230	M00432,M00535	R03896,R03898,R03968,R04001,R10170	RC00976,RC00977,RC01041,RC01046,RC03072	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Aconitase_C
Pd_02139	435591.BDI_2063	0.0	944.0	COG0065@1|root,COG0065@2|Bacteria,4NG7E@976|Bacteroidetes,2FMCX@200643|Bacteroidia,22WNV@171551|Porphyromonadaceae	976|Bacteroidetes	H	Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate	leuC	-	4.2.1.33,4.2.1.35	ko:K01703	ko00290,ko00660,ko00966,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map00966,map01100,map01110,map01210,map01230	M00432,M00535	R03896,R03898,R03968,R04001,R08620,R08624,R08628,R08634,R08641,R08645,R10170	RC00497,RC00976,RC00977,RC01041,RC01046,RC03072	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Aconitase
Pd_02140	435591.BDI_2064	0.0	976.0	COG0119@1|root,COG0119@2|Bacteria,4NEIT@976|Bacteroidetes,2FNX8@200643|Bacteroidia,22W7V@171551|Porphyromonadaceae	976|Bacteroidetes	E	Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3-hydroxy-4-methylpentanoate (2-isopropylmalate)	leuA	-	2.3.3.13	ko:K01649	ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230	M00432	R01213	RC00004,RC00470,RC02754	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	HMGL-like,LeuA_dimer
Pd_02141	435591.BDI_2065	0.0	2184.0	COG5492@1|root,COG5492@2|Bacteria	2|Bacteria	N	domain, Protein	-	-	-	ko:K21471	-	-	-	-	ko00000,ko01000,ko01002,ko01011	-	-	-	BACON,Big_2,CBM9_1,CHU_C,Laminin_G_3,Peptidase_M64,SLH,SprB
Pd_02142	435591.BDI_2066	0.0	2984.0	COG4886@1|root,COG4886@2|Bacteria	2|Bacteria	S	regulation of response to stimulus	-	-	-	-	-	-	-	-	-	-	-	-	Flg_new,LRR_5,LRR_6
Pd_02143	435591.BDI_2067	8.48e-65	199.0	2ER0Z@1|root,33IKH@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_02145	435591.BDI_2068	4.94e-75	224.0	COG3668@1|root,COG3668@2|Bacteria,4P829@976|Bacteroidetes	976|Bacteroidetes	S	ParE toxin of type II toxin-antitoxin system, parDE	-	-	-	-	-	-	-	-	-	-	-	-	ParE_toxin
Pd_02146	435591.BDI_2069	6.05e-252	691.0	COG0059@1|root,COG0059@2|Bacteria,4NFYV@976|Bacteroidetes,2FN0U@200643|Bacteroidia,22W57@171551|Porphyromonadaceae	976|Bacteroidetes	E	Ketol-acid reductoisomerase	ilvC	-	1.1.1.86	ko:K00053	ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R03051,R04439,R04440,R05068,R05069,R05071	RC00726,RC00836,RC00837,RC01726	ko00000,ko00001,ko00002,ko01000	-	-	-	IlvC,IlvN
Pd_02147	435591.BDI_2070	1.57e-181	504.0	COG3884@1|root,COG3884@2|Bacteria,4NMMY@976|Bacteroidetes,2FQ43@200643|Bacteroidia,22Y3B@171551|Porphyromonadaceae	976|Bacteroidetes	I	Acyl-ACP thioesterase	-	-	3.1.2.21	ko:K01071	ko00061,ko01100,map00061,map01100	-	R04014,R08157,R08158	RC00014,RC00039	ko00000,ko00001,ko01000,ko01004	-	-	-	Acyl-ACP_TE
Pd_02148	435591.BDI_2071	2.28e-121	347.0	COG0440@1|root,COG0440@2|Bacteria,4NIDK@976|Bacteroidetes,2FNQ4@200643|Bacteroidia,22XTP@171551|Porphyromonadaceae	976|Bacteroidetes	E	synthase small subunit	ilvN	-	2.2.1.6	ko:K01653	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,ACT_5,ALS_ss_C
Pd_02149	435591.BDI_2072	0.0	1120.0	COG0028@1|root,COG0028@2|Bacteria,4NENG@976|Bacteroidetes,2FMMH@200643|Bacteroidia,22WKA@171551|Porphyromonadaceae	976|Bacteroidetes	H	Acetolactate synthase, large subunit	ilvB	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
Pd_02150	435591.BDI_2073	0.0	1211.0	COG0129@1|root,COG0129@2|Bacteria,4NFHP@976|Bacteroidetes,2FMCC@200643|Bacteroidia,22WXM@171551|Porphyromonadaceae	976|Bacteroidetes	EG	Belongs to the IlvD Edd family	ilvD	-	4.2.1.9	ko:K01687	ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R01209,R04441,R05070	RC00468,RC01714	ko00000,ko00001,ko00002,ko01000	-	-	-	ILVD_EDD
Pd_02152	435591.BDI_2074	1.4e-110	319.0	COG1595@1|root,COG1595@2|Bacteria,4NPYT@976|Bacteroidetes,2FMFS@200643|Bacteroidia,231PJ@171551|Porphyromonadaceae	976|Bacteroidetes	K	Sigma-70, region 4	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4_2
Pd_02153	435591.BDI_2075	9.27e-248	680.0	COG3712@1|root,COG3712@2|Bacteria,4NNTM@976|Bacteroidetes,2FQW4@200643|Bacteroidia,22Y0G@171551|Porphyromonadaceae	976|Bacteroidetes	PT	Domain of unknown function (DUF4974)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4974,FecR
Pd_02154	435591.BDI_2076	0.0	2352.0	COG1629@1|root,COG4771@2|Bacteria,4P1Z5@976|Bacteroidetes,2FW4E@200643|Bacteroidia,22X2N@171551|Porphyromonadaceae	976|Bacteroidetes	P	TonB dependent receptor	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,TonB_dep_Rec
Pd_02155	435591.BDI_2077	0.0	1236.0	COG0457@1|root,COG0457@2|Bacteria,4NDX0@976|Bacteroidetes,2FM6J@200643|Bacteroidia,22Z55@171551|Porphyromonadaceae	976|Bacteroidetes	S	SusD family	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	SusD-like_3,SusD_RagB
Pd_02156	435591.BDI_2078	0.0	1095.0	COG3119@1|root,COG3119@2|Bacteria,4NHH7@976|Bacteroidetes,2FMAW@200643|Bacteroidia,22W26@171551|Porphyromonadaceae	976|Bacteroidetes	P	Domain of unknown function (DUF4976)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4976,Sulfatase
Pd_02157	435591.BDI_2079	0.0	932.0	COG3119@1|root,COG3119@2|Bacteria,4NFRB@976|Bacteroidetes,2FQ3G@200643|Bacteroidia	976|Bacteroidetes	P	Arylsulfatase	-	-	3.1.6.1	ko:K01130	ko00140,ko00600,map00140,map00600	-	R03980,R04856	RC00128,RC00231	ko00000,ko00001,ko01000	-	-	-	Sulfatase,Sulfatase_C
Pd_02158	435591.BDI_2080	8.65e-300	815.0	COG1168@1|root,COG1168@2|Bacteria,4NETH@976|Bacteroidetes,2FMIZ@200643|Bacteroidia,22WVZ@171551|Porphyromonadaceae	976|Bacteroidetes	E	Aminotransferase class I and II	patB	-	4.4.1.8	ko:K14155	ko00270,ko00450,ko01100,ko01110,ko01230,map00270,map00450,map01100,map01110,map01230	-	R00782,R01286,R02408,R04941	RC00056,RC00069,RC00382,RC00488,RC00710,RC01245,RC02303	ko00000,ko00001,ko01000,ko01007	-	-	-	Aminotran_1_2
Pd_02159	435591.BDI_2081	4.6e-138	390.0	COG1047@1|root,COG1047@2|Bacteria,4NM29@976|Bacteroidetes,2FM08@200643|Bacteroidia,22XMB@171551|Porphyromonadaceae	976|Bacteroidetes	O	Peptidyl-prolyl cis-trans isomerase	slyD	-	5.2.1.8	ko:K03775	-	-	-	-	ko00000,ko01000,ko03110	-	-	-	FKBP_C
Pd_02160	435591.BDI_2082	3.44e-262	717.0	COG0082@1|root,COG0082@2|Bacteria,4NDXJ@976|Bacteroidetes,2FNGP@200643|Bacteroidia,22VVQ@171551|Porphyromonadaceae	976|Bacteroidetes	E	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system	aroC	GO:0000166,GO:0003674,GO:0003824,GO:0004107,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009987,GO:0010181,GO:0016053,GO:0016829,GO:0016835,GO:0016838,GO:0019438,GO:0019752,GO:0032553,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	4.2.3.5	ko:K01736	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R01714	RC00586	ko00000,ko00001,ko00002,ko01000	-	-	-	Chorismate_synt
Pd_02161	435591.BDI_2083	3.46e-65	199.0	COG2076@1|root,COG2076@2|Bacteria,4NQ4U@976|Bacteroidetes,2FTW0@200643|Bacteroidia,22YGF@171551|Porphyromonadaceae	976|Bacteroidetes	P	Small Multidrug Resistance protein	sugE	-	-	ko:K11741	-	-	-	-	ko00000,ko02000	2.A.7.1	-	-	Multi_Drug_Res
Pd_02162	435591.BDI_2084	1.28e-107	310.0	COG1576@1|root,COG1576@2|Bacteria,4NMFP@976|Bacteroidetes,2FN6G@200643|Bacteroidia,22XQY@171551|Porphyromonadaceae	976|Bacteroidetes	J	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA	rlmH	-	2.1.1.177	ko:K00783	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	SPOUT_MTase
Pd_02163	435591.BDI_2085	6.23e-76	227.0	2E4AG@1|root,32Z66@2|Bacteria,4NUXA@976|Bacteroidetes,2FSMC@200643|Bacteroidia,22YXI@171551|Porphyromonadaceae	976|Bacteroidetes	S	Domain of unknown function (DUF4783)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4783
Pd_02164	435591.BDI_2086	8.75e-198	548.0	COG0157@1|root,COG0157@2|Bacteria,4NDXF@976|Bacteroidetes,2FMJM@200643|Bacteroidia,22X4A@171551|Porphyromonadaceae	976|Bacteroidetes	H	Belongs to the NadC ModD family	nadC	-	2.4.2.19	ko:K00767	ko00760,ko01100,map00760,map01100	M00115	R03348	RC02877	ko00000,ko00001,ko00002,ko01000	-	-	-	QRPTase_C,QRPTase_N
Pd_02165	435591.BDI_2087	0.0	943.0	COG1012@1|root,COG1012@2|Bacteria,4NEB7@976|Bacteroidetes,2G2XR@200643|Bacteroidia,231K4@171551|Porphyromonadaceae	976|Bacteroidetes	C	Aldehyde dehydrogenase family	-	-	1.2.1.21,1.2.1.22	ko:K07248	ko00620,ko00630,ko01120,map00620,map00630,map01120	-	R00203,R01333,R01446	RC00080,RC00104,RC00242	ko00000,ko00001,ko01000	-	-	-	Aldedh
Pd_02166	435591.BDI_2088	0.0	1140.0	COG2812@1|root,COG2812@2|Bacteria,4NE8A@976|Bacteroidetes,2FN52@200643|Bacteroidia,22W32@171551|Porphyromonadaceae	976|Bacteroidetes	H	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity	dnaX	-	2.7.7.7	ko:K02343	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2,DNA_pol3_gamma3
Pd_02167	435591.BDI_2089	4.85e-65	198.0	COG2919@1|root,COG2919@2|Bacteria,4NURQ@976|Bacteroidetes,2FTC0@200643|Bacteroidia,22YWW@171551|Porphyromonadaceae	976|Bacteroidetes	D	Septum formation initiator	-	-	-	-	-	-	-	-	-	-	-	-	DivIC
Pd_02168	435591.BDI_2090	6.94e-70	211.0	2EAHC@1|root,334KJ@2|Bacteria,4NWVD@976|Bacteroidetes,2FUJ8@200643|Bacteroidia,22YTX@171551|Porphyromonadaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_02169	435591.BDI_2091	1.19e-129	369.0	COG2825@1|root,COG2825@2|Bacteria,4NQGG@976|Bacteroidetes,2FPTR@200643|Bacteroidia,22Y4J@171551|Porphyromonadaceae	976|Bacteroidetes	M	Outer membrane protein (OmpH-like)	-	-	-	ko:K06142	-	-	-	-	ko00000	-	-	-	OmpH
Pd_02170	411477.PARMER_00756	2.63e-22	88.2	2EIGM@1|root,33C80@2|Bacteria,4NXRF@976|Bacteroidetes,2FUCC@200643|Bacteroidia,22YXT@171551|Porphyromonadaceae	976|Bacteroidetes	S	COG NOG35566 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	-
