## Mon Sep  5 18:52:54 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rhdhx_42 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rhdhx_42 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_rhdhx_42/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Bc_01404	411901.BACCAC_01447	3.5e-222	613.0	COG0803@1|root,COG0803@2|Bacteria,4NGMC@976|Bacteroidetes,2FMQR@200643|Bacteroidia,4AMW6@815|Bacteroidaceae	976|Bacteroidetes	P	COG0803 ABC-type metal ion transport system, periplasmic component surface adhesin	mntA	-	-	ko:K09815,ko:K11707	ko02010,map02010	M00242,M00319	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15,3.A.1.15.3,3.A.1.15.5	-	-	ZnuA
Bc_01405	411901.BACCAC_01448	1.35e-173	483.0	COG4121@1|root,COG4121@2|Bacteria,4NE5S@976|Bacteroidetes,2FM5I@200643|Bacteroidia,4AKFT@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score	mnmC	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_30
Bc_01406	411901.BACCAC_01449	2.04e-105	305.0	COG1238@1|root,COG1238@2|Bacteria,4NQAX@976|Bacteroidetes,2FRY9@200643|Bacteroidia,4AQSZ@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score 9.46	yqaA	-	-	-	-	-	-	-	-	-	-	-	SNARE_assoc
Bc_01407	411901.BACCAC_01451	9.82e-235	646.0	2DQYE@1|root,339DJ@2|Bacteria,4NSHZ@976|Bacteroidetes,2FMS8@200643|Bacteroidia,4AMKU@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	-
Bc_01408	411901.BACCAC_01452	7.9e-306	833.0	COG0151@1|root,COG0151@2|Bacteria,4NEUN@976|Bacteroidetes,2FN59@200643|Bacteroidia,4AM0C@815|Bacteroidaceae	976|Bacteroidetes	F	Belongs to the GARS family	purD	-	6.3.4.13	ko:K01945	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04144	RC00090,RC00166	ko00000,ko00001,ko00002,ko01000	-	-	-	GARS_A,GARS_C,GARS_N
Bc_01409	411901.BACCAC_01453	0.0	1526.0	COG1506@1|root,COG1506@2|Bacteria,4NF7I@976|Bacteroidetes,2FMJD@200643|Bacteroidia,4ANDK@815|Bacteroidaceae	976|Bacteroidetes	E	Peptidase, S9A B C family, catalytic domain protein	pepX2	-	3.4.14.5	ko:K01278	ko04974,map04974	-	-	-	ko00000,ko00001,ko01000,ko01002,ko04090,ko04147	-	-	-	DPPIV_N,Peptidase_S9
Bc_01410	411901.BACCAC_01454	4.14e-302	830.0	COG0116@1|root,COG0116@2|Bacteria,4NFJM@976|Bacteroidetes,2FMNN@200643|Bacteroidia,4AMR4@815|Bacteroidaceae	976|Bacteroidetes	L	Belongs to the methyltransferase superfamily	rlmL	-	-	ko:K07444	-	-	-	-	ko00000,ko01000	-	-	-	THUMP,UPF0020
Bc_01411	411901.BACCAC_01455	6.28e-218	601.0	COG1045@1|root,COG1045@2|Bacteria,4NGZ7@976|Bacteroidetes,2FM9U@200643|Bacteroidia,4AM9X@815|Bacteroidaceae	976|Bacteroidetes	E	Psort location Cytoplasmic, score 9.97	cysE	-	2.3.1.30	ko:K00640	ko00270,ko00920,ko01100,ko01110,ko01120,ko01200,ko01230,ko05111,map00270,map00920,map01100,map01110,map01120,map01200,map01230,map05111	M00021	R00586	RC00004,RC00041	ko00000,ko00001,ko00002,ko01000	-	-	-	Hexapep,SATase_N
Bc_01412	411476.BACOVA_01353	0.0	1154.0	COG0457@1|root,COG3275@1|root,COG0457@2|Bacteria,COG3275@2|Bacteria,4NMSW@976|Bacteroidetes,2G06Q@200643|Bacteroidia,4AW53@815|Bacteroidaceae	976|Bacteroidetes	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	His_kinase,TPR_2,TPR_8
Bc_01413	411901.BACCAC_01458	4.62e-178	496.0	COG3279@1|root,COG3279@2|Bacteria,4NFPV@976|Bacteroidetes,2FN7I@200643|Bacteroidia,4AMC0@815|Bacteroidaceae	976|Bacteroidetes	T	COG3279 Response regulator of the LytR AlgR family	-	-	-	ko:K02477	-	-	-	-	ko00000,ko02022	-	-	-	LytTR,Response_reg
Bc_01414	411901.BACCAC_01459	3.65e-90	264.0	2C25A@1|root,2ZDM7@2|Bacteria,4P756@976|Bacteroidetes,2FSI6@200643|Bacteroidia,4AQYD@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG29882 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	DUF3836
Bc_01415	411901.BACCAC_01460	0.0	1871.0	COG0258@1|root,COG0749@1|root,COG0258@2|Bacteria,COG0749@2|Bacteria,4NDVA@976|Bacteroidetes,2FM8X@200643|Bacteroidia,4AKN4@815|Bacteroidaceae	976|Bacteroidetes	L	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity	polA	-	2.7.7.7	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	-	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	5_3_exonuc,5_3_exonuc_N,DNA_pol_A,DNA_pol_A_exo1
Bc_01416	411901.BACCAC_01461	8.22e-221	610.0	COG0142@1|root,COG0142@2|Bacteria,4NET2@976|Bacteroidetes,2FMMI@200643|Bacteroidia,4AN21@815|Bacteroidaceae	976|Bacteroidetes	H	Belongs to the FPP GGPP synthase family	ispB	-	2.5.1.90	ko:K02523	ko00900,ko01110,map00900,map01110	-	R09248	RC00279	ko00000,ko00001,ko01000,ko01006	-	-	-	polyprenyl_synt
Bc_01417	411901.BACCAC_01462	1.91e-165	462.0	2DRF7@1|root,33BGA@2|Bacteria,4NZNC@976|Bacteroidetes,2FNZ3@200643|Bacteroidia,4AR0N@815|Bacteroidaceae	976|Bacteroidetes	S	Protein of unknown function (DUF1266)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1266
Bc_01418	411901.BACCAC_01463	7.59e-214	590.0	COG0274@1|root,COG0274@2|Bacteria,4NGE3@976|Bacteroidetes,2FMTH@200643|Bacteroidia,4AMPM@815|Bacteroidaceae	976|Bacteroidetes	H	Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate	deoC	-	4.1.2.4	ko:K01619	ko00030,map00030	-	R01066	RC00436,RC00437	ko00000,ko00001,ko01000	-	-	-	DeoC
Bc_01419	411901.BACCAC_01464	1.32e-74	223.0	COG1694@1|root,COG1694@2|Bacteria,4NQ3H@976|Bacteroidetes,2FT28@200643|Bacteroidia,4AQWU@815|Bacteroidaceae	976|Bacteroidetes	S	MazG nucleotide pyrophosphohydrolase domain	ypjD	-	-	-	-	-	-	-	-	-	-	-	MazG
Bc_01420	411901.BACCAC_01465	4.92e-104	300.0	COG1490@1|root,COG1490@2|Bacteria,4NNFF@976|Bacteroidetes,2FNMW@200643|Bacteroidia,4AP5M@815|Bacteroidaceae	976|Bacteroidetes	J	rejects L-amino acids rather than detecting D-amino acids in the active site. By recycling D-aminoacyl-tRNA to D-amino acids and free tRNA molecules, this enzyme counteracts the toxicity associated with the formation of D-aminoacyl-tRNA entities in vivo and helps enforce protein L-homochirality	dtd	GO:0002161,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006399,GO:0006450,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0034660,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0051499,GO:0051500,GO:0052689,GO:0065007,GO:0065008,GO:0071704,GO:0090304,GO:0106074,GO:0140098,GO:0140101,GO:1901360	-	ko:K07560	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Tyr_Deacylase
Bc_01421	411901.BACCAC_01466	0.0	1181.0	COG0322@1|root,COG0322@2|Bacteria,4NE61@976|Bacteroidetes,2FNW9@200643|Bacteroidia,4AMYQ@815|Bacteroidaceae	976|Bacteroidetes	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision	uvrC	GO:0005575,GO:0005622,GO:0005623,GO:0006950,GO:0006974,GO:0008150,GO:0009380,GO:0009987,GO:0032991,GO:0033554,GO:0044424,GO:0044464,GO:0050896,GO:0051716,GO:1902494,GO:1905347,GO:1905348,GO:1990391	-	ko:K03703	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	GIY-YIG,HHH_2,HHH_5,UVR,UvrC_HhH_N
Bc_01422	411901.BACCAC_01467	3.41e-123	351.0	COG0503@1|root,COG0503@2|Bacteria,4NP7K@976|Bacteroidetes,2FPJ4@200643|Bacteroidia,4AMQE@815|Bacteroidaceae	976|Bacteroidetes	F	Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis	apt	-	2.4.2.7	ko:K00759	ko00230,ko01100,map00230,map01100	-	R00190,R01229,R04378	RC00063	ko00000,ko00001,ko01000,ko04147	-	-	-	Pribosyltran
Bc_01423	411901.BACCAC_01468	0.0	1255.0	COG0445@1|root,COG0445@2|Bacteria,4NFNH@976|Bacteroidetes,2FMA5@200643|Bacteroidia,4AM61@815|Bacteroidaceae	976|Bacteroidetes	D	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34	gidA	GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	-	ko:K03495	-	-	R08701	RC00053,RC00209,RC00870	ko00000,ko03016,ko03036	-	-	-	GIDA,GIDA_assoc
Bc_01424	411901.BACCAC_01469	9.68e-134	379.0	COG1595@1|root,COG1595@2|Bacteria,4NR1W@976|Bacteroidetes,2FNBR@200643|Bacteroidia,4ANPD@815|Bacteroidaceae	976|Bacteroidetes	K	RNA polymerase sigma-70 factor, ECF subfamily	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4_2
Bc_01425	411901.BACCAC_01470	1.86e-285	780.0	COG3712@1|root,COG3712@2|Bacteria,4NM50@976|Bacteroidetes,2G307@200643|Bacteroidia,4AW7I@815|Bacteroidaceae	976|Bacteroidetes	PT	Domain of unknown function (DUF4974)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4974,FecR
Bc_01426	411901.BACCAC_01471	0.0	2249.0	COG1629@1|root,COG1629@2|Bacteria,4NGTE@976|Bacteroidetes,2FMQY@200643|Bacteroidia,4AMNE@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,STN,TonB_dep_Rec
Bc_01427	411901.BACCAC_01472	0.0	1009.0	COG2913@1|root,COG2913@2|Bacteria,4P0BS@976|Bacteroidetes,2G06R@200643|Bacteroidia,4ANZW@815|Bacteroidaceae	976|Bacteroidetes	J	Pfam:SusD	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	SusD-like_3,SusD_RagB
Bc_01428	411901.BACCAC_01473	3.16e-182	506.0	2F6D9@1|root,33YWI@2|Bacteria,4P4SM@976|Bacteroidetes,2FSKX@200643|Bacteroidia,4AQZV@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF4843)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4843
Bc_01429	411901.BACCAC_01474	0.0	1148.0	2DW1E@1|root,33Y3E@2|Bacteria,4P3VU@976|Bacteroidetes,2FR63@200643|Bacteroidia,4AMIB@815|Bacteroidaceae	976|Bacteroidetes	S	PKD-like family	-	-	-	-	-	-	-	-	-	-	-	-	PKD_2
Bc_01430	411901.BACCAC_01475	0.0	1632.0	COG1506@1|root,COG1506@2|Bacteria,4NE2Q@976|Bacteroidetes,2FPZU@200643|Bacteroidia,4AM8J@815|Bacteroidaceae	976|Bacteroidetes	E	Peptidase, S9A B C family, catalytic domain protein	-	-	-	-	-	-	-	-	-	-	-	-	DPPIV_N,Peptidase_S9
Bc_01431	411901.BACCAC_01476	0.0	1628.0	COG1506@1|root,COG1506@2|Bacteria,4NE2Q@976|Bacteroidetes,2FPZU@200643|Bacteroidia,4AM8J@815|Bacteroidaceae	976|Bacteroidetes	E	Peptidase, S9A B C family, catalytic domain protein	-	-	-	-	-	-	-	-	-	-	-	-	DPPIV_N,Peptidase_S9
Bc_01432	411901.BACCAC_01477	0.0	1892.0	COG1506@1|root,COG1506@2|Bacteria,4NDVD@976|Bacteroidetes,2FPXW@200643|Bacteroidia,4AKXE@815|Bacteroidaceae	976|Bacteroidetes	E	Peptidase, S9A B C family, catalytic domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S9
Bc_01433	411901.BACCAC_01478	2.06e-98	285.0	2CHRS@1|root,33ZKN@2|Bacteria,4PJRI@976|Bacteroidetes,2FSSI@200643|Bacteroidia,4AR8U@815|Bacteroidaceae	976|Bacteroidetes	S	Lipocalin-like	-	-	-	-	-	-	-	-	-	-	-	-	Lipocalin_3
Bc_01434	411901.BACCAC_01479	1.46e-97	283.0	COG0319@1|root,COG0319@2|Bacteria,4NS93@976|Bacteroidetes,2FS5C@200643|Bacteroidia,4AQNB@815|Bacteroidaceae	976|Bacteroidetes	S	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA	ybeY	-	-	-	-	-	-	-	-	-	-	-	UPF0054
Bc_01435	411901.BACCAC_01480	1.69e-277	761.0	COG0700@1|root,COG2715@1|root,COG0700@2|Bacteria,COG2715@2|Bacteria,4NFUN@976|Bacteroidetes,2FNNY@200643|Bacteroidia,4ANAU@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score 10.00	spmA	-	-	ko:K06373	-	-	-	-	ko00000	-	-	-	Gate
Bc_01436	411901.BACCAC_01481	7.3e-245	672.0	COG2255@1|root,COG2255@2|Bacteria,4NEB9@976|Bacteroidetes,2FNZB@200643|Bacteroidia,4AMDX@815|Bacteroidaceae	976|Bacteroidetes	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing	ruvB	-	3.6.4.12	ko:K03551	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	RuvB_C,RuvB_N
Bc_01437	411901.BACCAC_01482	2.99e-103	298.0	COG2852@1|root,COG2852@2|Bacteria,4NUSE@976|Bacteroidetes,2FUWM@200643|Bacteroidia,4AU5X@815|Bacteroidaceae	976|Bacteroidetes	S	Protein of unknown function (DUF559)	-	-	-	-	-	-	-	-	-	-	-	-	DUF559
Bc_01438	411901.BACCAC_01483	0.0	958.0	COG2244@1|root,COG2244@2|Bacteria,4NDZ0@976|Bacteroidetes,2FKYU@200643|Bacteroidia,4AP4B@815|Bacteroidaceae	976|Bacteroidetes	S	COG2244 Membrane protein involved in the export of O-antigen and teichoic acid	cap	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt,Polysacc_synt_3,Polysacc_synt_C
Bc_01439	411901.BACCAC_01484	1.4e-299	820.0	COG1808@1|root,COG1808@2|Bacteria,4NDXI@976|Bacteroidetes,2FMJZ@200643|Bacteroidia,4AKUB@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF389
Bc_01440	411901.BACCAC_01485	0.0	1425.0	COG3591@1|root,COG3591@2|Bacteria,4NEAK@976|Bacteroidetes,2FMI1@200643|Bacteroidia,4AN24@815|Bacteroidaceae	976|Bacteroidetes	E	COG NOG04781 non supervised orthologous group	-	GO:0003674,GO:0003824,GO:0004177,GO:0006508,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008238,GO:0008239,GO:0009056,GO:0009987,GO:0016787,GO:0019538,GO:0034641,GO:0043170,GO:0043171,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0070011,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	-	-	-	-	-	-	-	-	-	-	Peptidase_S46
Bc_01441	411901.BACCAC_01486	0.0	1244.0	COG0513@1|root,COG0513@2|Bacteria,4NEJV@976|Bacteroidetes,2FMB6@200643|Bacteroidia,4AKQ6@815|Bacteroidaceae	976|Bacteroidetes	L	Belongs to the DEAD box helicase family	-	-	3.6.4.13	ko:K05592	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03019	-	-	-	DEAD,DbpA,Helicase_C
Bc_01442	411901.BACCAC_01487	4.45e-225	619.0	COG0524@1|root,COG0524@2|Bacteria,4NG11@976|Bacteroidetes,2FMAX@200643|Bacteroidia,4AKRN@815|Bacteroidaceae	976|Bacteroidetes	G	COG COG0524 Sugar kinases, ribokinase family	-	-	2.7.1.4	ko:K00847	ko00051,ko00500,ko00520,ko01100,map00051,map00500,map00520,map01100	-	R00760,R00867,R03920	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PfkB
Bc_01443	411901.BACCAC_01488	5.96e-139	393.0	COG0794@1|root,COG0794@2|Bacteria,4NED8@976|Bacteroidetes,2FMXM@200643|Bacteroidia,4AKJN@815|Bacteroidaceae	976|Bacteroidetes	M	sugar phosphate isomerase involved in capsule formation	kdsD	-	5.3.1.13	ko:K06041	ko00540,ko01100,map00540,map01100	M00063	R01530	RC00541	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	SIS
Bc_01444	411901.BACCAC_01489	8.39e-125	355.0	COG1611@1|root,COG1611@2|Bacteria,4NRW5@976|Bacteroidetes,2FQSJ@200643|Bacteroidia,4ANM2@815|Bacteroidaceae	976|Bacteroidetes	S	Belongs to the LOG family	-	-	3.2.2.10	ko:K06966	ko00230,ko00240,map00230,map00240	-	R00182,R00510	RC00063,RC00318	ko00000,ko00001,ko01000	-	-	-	Lysine_decarbox
Bc_01445	411901.BACCAC_01490	1.14e-298	814.0	COG0612@1|root,COG0612@2|Bacteria,4NEE4@976|Bacteroidetes,2FN50@200643|Bacteroidia,4AKS7@815|Bacteroidaceae	976|Bacteroidetes	S	Belongs to the peptidase M16 family	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M16,Peptidase_M16_C
Bc_01446	411901.BACCAC_01491	0.0	877.0	COG4289@1|root,COG4289@2|Bacteria,4NEU3@976|Bacteroidetes,2G2NU@200643|Bacteroidia,4AKRX@815|Bacteroidaceae	976|Bacteroidetes	O	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF2264
Bc_01447	411901.BACCAC_01492	0.0	895.0	COG4225@1|root,COG4225@2|Bacteria,4NDYS@976|Bacteroidetes,2FM61@200643|Bacteroidia,4ANMT@815|Bacteroidaceae	976|Bacteroidetes	S	Glycosyl Hydrolase Family 88	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_88
Bc_01448	411901.BACCAC_01493	0.0	2147.0	COG1629@1|root,COG1629@2|Bacteria,4NDXS@976|Bacteroidetes,2FM2D@200643|Bacteroidia,4AK7X@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,STN,TonB_dep_Rec
Bc_01449	411901.BACCAC_01494	0.0	1339.0	COG0614@1|root,COG0614@2|Bacteria,4NEF0@976|Bacteroidetes,2FNDC@200643|Bacteroidia,4AMJ9@815|Bacteroidaceae	2|Bacteria	P	non supervised orthologous group	-	-	-	ko:K02016,ko:K21572	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14,8.A.46.1,8.A.46.3	-	-	Glyco_trans_1_2,Peripla_BP_2,SusD-like_3,SusD_RagB
Bc_01450	411901.BACCAC_01495	0.0	1923.0	COG4166@1|root,COG5492@1|root,COG4166@2|Bacteria,COG5492@2|Bacteria,4NMEF@976|Bacteroidetes,2FMVG@200643|Bacteroidia,4AM0F@815|Bacteroidaceae	976|Bacteroidetes	E	COG NOG04153 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	BACON,F5_F8_type_C,M60-like_N,Peptidase_M60
Bc_01451	411901.BACCAC_01496	0.0	1057.0	COG4166@1|root,COG4166@2|Bacteria,4NHCG@976|Bacteroidetes,2G2QH@200643|Bacteroidia,4AQGX@815|Bacteroidaceae	976|Bacteroidetes	E	N-terminal domain of M60-like peptidases	-	-	-	-	-	-	-	-	-	-	-	-	M60-like_N,Peptidase_M60
Bc_01452	411901.BACCAC_01497	0.0	1246.0	COG4225@1|root,COG4225@2|Bacteria,4NHN6@976|Bacteroidetes,2G2QI@200643|Bacteroidia,4AW35@815|Bacteroidaceae	976|Bacteroidetes	S	Heparinase II/III-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Hepar_II_III
Bc_01453	411901.BACCAC_01498	0.0	1032.0	COG0673@1|root,COG0673@2|Bacteria,4NF3G@976|Bacteroidetes,2FN3V@200643|Bacteroidia,4AKSD@815|Bacteroidaceae	976|Bacteroidetes	S	Oxidoreductase NAD-binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA
Bc_01454	411901.BACCAC_01499	0.0	2613.0	COG0745@1|root,COG3292@1|root,COG5002@1|root,COG0745@2|Bacteria,COG3292@2|Bacteria,COG5002@2|Bacteria,4P0IA@976|Bacteroidetes,2FWSR@200643|Bacteroidia,4AV24@815|Bacteroidaceae	976|Bacteroidetes	T	ATPase histidine kinase DNA gyrase B HSP90 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HTH_18,HisKA,Reg_prop,Response_reg,Y_Y_Y
Bc_01455	411901.BACCAC_01500	5.07e-156	437.0	COG0224@1|root,COG0224@2|Bacteria,4NM5H@976|Bacteroidetes,2FNPU@200643|Bacteroidia,4AKF5@815|Bacteroidaceae	976|Bacteroidetes	C	WbqC-like protein	-	-	-	-	-	-	-	-	-	-	-	-	WbqC
Bc_01456	411901.BACCAC_01501	1.97e-211	584.0	COG0681@1|root,COG0681@2|Bacteria,4NQT3@976|Bacteroidetes,2FPB0@200643|Bacteroidia,4AN0I@815|Bacteroidaceae	976|Bacteroidetes	U	Belongs to the peptidase S26 family	lepB_1	-	3.4.21.89	ko:K03100	ko02024,ko03060,map02024,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S24
Bc_01457	411901.BACCAC_01502	0.0	1026.0	COG0681@1|root,COG0681@2|Bacteria,4NFTP@976|Bacteroidetes,2FNMS@200643|Bacteroidia,4AM6Y@815|Bacteroidaceae	976|Bacteroidetes	U	signal peptidase i	lepB	-	3.4.21.89	ko:K03100	ko02024,ko03060,map02024,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S24,Peptidase_S26
Bc_01458	411901.BACCAC_01503	2.32e-185	514.0	COG0289@1|root,COG0289@2|Bacteria,4NDX2@976|Bacteroidetes,2FNUW@200643|Bacteroidia,4ANZF@815|Bacteroidaceae	976|Bacteroidetes	E	Belongs to the DapB family	dapB	-	1.17.1.8	ko:K00215	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R04198,R04199	RC00478	ko00000,ko00001,ko00002,ko01000	-	-	-	DapB_C,DapB_N
Bc_01459	411901.BACCAC_01504	0.0	888.0	28HQ3@1|root,2Z7XW@2|Bacteria,4NF9H@976|Bacteroidetes,2FPMP@200643|Bacteroidia,4AMVP@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF2851
Bc_01460	411901.BACCAC_01505	0.0	1781.0	COG0526@1|root,COG0526@2|Bacteria,4NK4H@976|Bacteroidetes,2FNIK@200643|Bacteroidia,4AN4N@815|Bacteroidaceae	976|Bacteroidetes	CO	COG NOG24773 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA,Thioredoxin_8
Bc_01461	411901.BACCAC_01506	1.74e-130	370.0	2AECN@1|root,31476@2|Bacteria,4PIKZ@976|Bacteroidetes,2FPBW@200643|Bacteroidia,4ANZI@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG28211 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	DUF4348
Bc_01462	411901.BACCAC_01507	3.31e-157	441.0	2DK92@1|root,308WT@2|Bacteria,4NSKB@976|Bacteroidetes,2FPWR@200643|Bacteroidia,4AKSP@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_FA
Bc_01463	411901.BACCAC_01509	0.0	2101.0	COG5492@1|root,COG5492@2|Bacteria,4NGJ7@976|Bacteroidetes,2FN28@200643|Bacteroidia,4AP57@815|Bacteroidaceae	976|Bacteroidetes	N	Chondroitin sulfate ABC lyase	chonabc	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0006022,GO:0006026,GO:0006027,GO:0006029,GO:0006082,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009100,GO:0009987,GO:0016829,GO:0016835,GO:0016837,GO:0019538,GO:0030203,GO:0030204,GO:0030207,GO:0030340,GO:0030341,GO:0033999,GO:0042597,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044273,GO:0044281,GO:0044464,GO:0050654,GO:0071704,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575,GO:1903510	4.2.2.20,4.2.2.21	ko:K08961	-	-	-	-	ko00000,ko01000	-	-	-	Lyase_8,Lyase_8_C,Lyase_N,Lyase_catalyt
