## Mon Sep  5 19:11:10 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_k4wufln6 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_k4wufln6 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_k4wufln6/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Bu_01590	411479.BACUNI_01920	0.0	1196.0	COG0449@1|root,COG0449@2|Bacteria,4NE8Q@976|Bacteroidetes,2FN9H@200643|Bacteroidia,4AM4I@815|Bacteroidaceae	976|Bacteroidetes	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source	glmS	GO:0003674,GO:0003824,GO:0004360,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006002,GO:0006040,GO:0006047,GO:0006139,GO:0006464,GO:0006486,GO:0006487,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009225,GO:0009987,GO:0016740,GO:0016769,GO:0019538,GO:0019637,GO:0034641,GO:0034645,GO:0036211,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0055086,GO:0070085,GO:0070548,GO:0071704,GO:1901135,GO:1901137,GO:1901360,GO:1901564,GO:1901566,GO:1901576	2.6.1.16	ko:K00820	ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931	-	R00768	RC00010,RC00163,RC02752	ko00000,ko00001,ko01000,ko01002	-	-	-	GATase_6,SIS
Bu_01591	411479.BACUNI_01921	0.0	1263.0	COG0034@1|root,COG0034@2|Bacteria,4NFSM@976|Bacteroidetes,2FM3Y@200643|Bacteroidia,4AMYH@815|Bacteroidaceae	976|Bacteroidetes	F	Psort location Cytoplasmic, score 8.96	purF	-	2.4.2.14	ko:K00764	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048	R01072	RC00010,RC02724,RC02752	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase_7
Bu_01592	411479.BACUNI_01922	5.37e-275	750.0	COG0505@1|root,COG0505@2|Bacteria,4NEQI@976|Bacteroidetes,2FMSR@200643|Bacteroidia,4AKXF@815|Bacteroidaceae	976|Bacteroidetes	F	Belongs to the CarA family	carA	-	6.3.5.5	ko:K01956	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	CPSase_sm_chain,GATase
Bu_01593	411479.BACUNI_01923	0.0	2125.0	COG0458@1|root,COG0458@2|Bacteria,4NEQ0@976|Bacteroidetes,2FMKD@200643|Bacteroidia,4AK6X@815|Bacteroidaceae	976|Bacteroidetes	F	COG0458 Carbamoylphosphate synthase large subunit (split gene in MJ)	carB	-	6.3.5.5	ko:K01955	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	CPSase_L_D2,CPSase_L_D3,MGS
Bu_01594	411479.BACUNI_01924	1.97e-130	370.0	COG0350@1|root,COG0350@2|Bacteria,4NFYC@976|Bacteroidetes,2FSA5@200643|Bacteroidia,4AQI9@815|Bacteroidaceae	976|Bacteroidetes	H	Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) and O4-methylthymine (O4-MeT) in DNA. Repairs the methylated nucleobase in DNA by stoichiometrically transferring the methyl group to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated	ogt	-	2.1.1.63	ko:K00567,ko:K10778	-	-	-	-	ko00000,ko01000,ko03000,ko03400	-	-	-	Ada_Zn_binding,DNA_binding_1,HTH_18,Methyltransf_1N
Bu_01595	411479.BACUNI_01925	2.7e-215	594.0	COG2207@1|root,COG2207@2|Bacteria,4P1SR@976|Bacteroidetes,2G2TJ@200643|Bacteroidia,4AW4C@815|Bacteroidaceae	976|Bacteroidetes	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	HTH_18
Bu_01596	411479.BACUNI_01926	1.77e-300	820.0	COG1538@1|root,COG1538@2|Bacteria,4NFSW@976|Bacteroidetes,2FNYU@200643|Bacteroidia,4AMFM@815|Bacteroidaceae	976|Bacteroidetes	MU	COG NOG26656 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	OEP
Bu_01597	411479.BACUNI_01927	1.11e-204	567.0	COG0845@1|root,COG0845@2|Bacteria,4NGVX@976|Bacteroidetes,2FMBD@200643|Bacteroidia,4AM7V@815|Bacteroidaceae	976|Bacteroidetes	M	COG COG0845 Membrane-fusion protein	-	-	-	ko:K01993	-	-	-	-	ko00000	-	-	-	Biotin_lipoyl_2,HlyD_3,HlyD_D23
Bu_01598	585543.HMPREF0969_03158	0.0	967.0	COG1129@1|root,COG1129@2|Bacteria,4PKVD@976|Bacteroidetes,2FM9B@200643|Bacteroidia,4AK7V@815|Bacteroidaceae	976|Bacteroidetes	G	ABC transporter, ATP-binding protein	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
Bu_01599	411479.BACUNI_01930	8.71e-240	662.0	COG0842@1|root,COG0842@2|Bacteria,4NDU0@976|Bacteroidetes,2FMJ3@200643|Bacteroidia,4AK64@815|Bacteroidaceae	976|Bacteroidetes	V	Psort location CytoplasmicMembrane, score 10.00	ybhS	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_3
Bu_01600	411479.BACUNI_01932	1.91e-261	717.0	COG0842@1|root,COG0842@2|Bacteria,4NFM0@976|Bacteroidetes,2FMNV@200643|Bacteroidia,4AK9I@815|Bacteroidaceae	976|Bacteroidetes	V	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_3
Bu_01601	411479.BACUNI_01934	1.07e-291	794.0	COG1835@1|root,COG1835@2|Bacteria,4NEW1@976|Bacteroidetes,2FN9M@200643|Bacteroidia,4AM4K@815|Bacteroidaceae	976|Bacteroidetes	I	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_3
Bu_01602	411479.BACUNI_01935	5.15e-100	290.0	COG0071@1|root,COG0071@2|Bacteria,4NQXY@976|Bacteroidetes,2FS35@200643|Bacteroidia,4AQMP@815|Bacteroidaceae	976|Bacteroidetes	O	Belongs to the small heat shock protein (HSP20) family	hsp20	-	-	ko:K13993	ko04141,map04141	-	-	-	ko00000,ko00001,ko03110	-	-	-	HSP20
Bu_01603	411479.BACUNI_01937	1.15e-109	315.0	COG0013@1|root,COG0013@2|Bacteria,4NNPX@976|Bacteroidetes,2FTMB@200643|Bacteroidia,4ANBT@815|Bacteroidaceae	976|Bacteroidetes	J	Threonine alanine tRNA ligase second additional domain protein	-	-	-	-	-	-	-	-	-	-	-	-	tRNA_SAD
Bu_01604	411479.BACUNI_01938	0.0	894.0	COG1670@1|root,COG2043@1|root,COG1670@2|Bacteria,COG2043@2|Bacteria,4NJGE@976|Bacteroidetes,2FNKS@200643|Bacteroidia,4AVVE@815|Bacteroidaceae	976|Bacteroidetes	J	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3,DUF169,tRNA_SAD
Bu_01605	411479.BACUNI_01940	0.0	1035.0	COG4735@1|root,COG4735@2|Bacteria,4NF74@976|Bacteroidetes,2FM2A@200643|Bacteroidia,4AKBD@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_01607	411479.BACUNI_01942	0.0	2002.0	COG4206@1|root,COG4206@2|Bacteria,4P258@976|Bacteroidetes,2FW53@200643|Bacteroidia,4AWE5@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,TonB_dep_Rec
Bu_01608	411479.BACUNI_01943	1.51e-303	826.0	COG0702@1|root,COG0702@2|Bacteria,4NEDB@976|Bacteroidetes,2FPB4@200643|Bacteroidia,4AND9@815|Bacteroidaceae	976|Bacteroidetes	GM	SusD family	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	SusD-like_3,SusD_RagB
Bu_01609	411479.BACUNI_01944	2.83e-62	190.0	COG0702@1|root,COG0702@2|Bacteria	2|Bacteria	GM	epimerase	-	-	1.14.14.47	ko:K00491,ko:K21572	ko00220,ko00330,ko01100,ko01110,map00220,map00330,map01100,map01110	-	R11711,R11712,R11713	RC00177,RC00330,RC01044	ko00000,ko00001,ko01000,ko02000	8.A.46.1,8.A.46.3	-	-	EF-hand_5,FAD_binding_6,Fer2_BFD,NAD_binding_1,NO_synthase,SusD-like_3,SusD_RagB
Bu_01610	411479.BACUNI_01945	0.0	1012.0	28JXB@1|root,2Z9MU@2|Bacteria,4NJB5@976|Bacteroidetes,2FPXM@200643|Bacteroidia,4AQ7K@815|Bacteroidaceae	976|Bacteroidetes	S	Outer membrane protein SusF_SusE	-	-	-	ko:K21571	-	-	-	-	ko00000	-	-	-	SusE,SusF_SusE
Bu_01611	411479.BACUNI_01946	0.0	1220.0	COG5297@1|root,COG5297@2|Bacteria,4NGNX@976|Bacteroidetes,2FNTQ@200643|Bacteroidia,4AN5M@815|Bacteroidaceae	976|Bacteroidetes	G	COG NOG34737 non supervised orthologous group	-	-	3.2.1.11	ko:K05988	ko00500,map00500	-	R11309	-	ko00000,ko00001,ko01000	-	GH66	-	Glyco_hydro_66,LRR_5
Bu_01612	411479.BACUNI_01947	0.0	1748.0	COG1501@1|root,COG1501@2|Bacteria,4NE1H@976|Bacteroidetes,2FQU9@200643|Bacteroidia,4AKKF@815|Bacteroidaceae	976|Bacteroidetes	G	Belongs to the glycosyl hydrolase 31 family	-	-	3.2.1.20	ko:K01187	ko00052,ko00500,ko01100,map00052,map00500,map01100	-	R00028,R00801,R00802,R06087,R06088	RC00028,RC00049,RC00077	ko00000,ko00001,ko01000	-	GH31	-	DUF4968,DUF5110,Gal_mutarotas_2,Glyco_hydro_31
Bu_01613	411479.BACUNI_01948	0.0	1481.0	COG1082@1|root,COG1082@2|Bacteria,4NEWC@976|Bacteroidetes,2FKZT@200643|Bacteroidia,4AMS4@815|Bacteroidaceae	976|Bacteroidetes	G	COG NOG06228 non supervised orthologous group	susB	-	3.2.1.20,3.2.1.3	ko:K01187,ko:K21574	ko00052,ko00500,ko01100,map00052,map00500,map01100	-	R00028,R00801,R00802,R01790,R01791,R06087,R06088	RC00028,RC00049,RC00077	ko00000,ko00001,ko01000	-	GH31,GH97	-	GH97_C,GH97_N,Glyco_hydro_97
Bu_01614	411479.BACUNI_01949	0.0	1116.0	COG1022@1|root,COG1022@2|Bacteria,4NGFQ@976|Bacteroidetes,2FP91@200643|Bacteroidia,4ANCF@815|Bacteroidaceae	976|Bacteroidetes	I	COG COG1022 Long-chain acyl-CoA synthetases (AMP-forming)	-	-	6.2.1.3	ko:K01897	ko00061,ko00071,ko01100,ko01212,ko02024,ko03320,ko04146,ko04216,ko04714,ko04920,map00061,map00071,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920	M00086	R01280	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000,ko01004,ko04147	4.C.1.1	-	-	AMP-binding
Bu_01615	411479.BACUNI_01950	0.0	906.0	COG3263@1|root,COG3263@2|Bacteria,4NFNS@976|Bacteroidetes,2FMZZ@200643|Bacteroidia,4AP1Q@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location CytoplasmicMembrane, score 10.00	cvrA	-	-	ko:K11105	-	-	-	-	ko00000,ko02000	2.A.36.6	-	-	Na_H_Exchanger,TrkA_C
Bu_01616	411479.BACUNI_01951	1.28e-312	852.0	COG4191@1|root,COG4191@2|Bacteria,4PKDB@976|Bacteroidetes,2G052@200643|Bacteroidia,4AMT8@815|Bacteroidaceae	976|Bacteroidetes	T	ATPase histidine kinase DNA gyrase B HSP90 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c
Bu_01617	411479.BACUNI_01953	0.0	911.0	COG2204@1|root,COG2204@2|Bacteria,4NE89@976|Bacteroidetes,2FMRV@200643|Bacteroidia,4AKZT@815|Bacteroidaceae	976|Bacteroidetes	T	COG2204 Response regulator containing CheY-like receiver AAA-type ATPase and DNA-binding domains	zraR_2	-	-	-	-	-	-	-	-	-	-	-	HTH_8,Response_reg,Sigma54_activat
Bu_01618	411479.BACUNI_01954	1.57e-183	509.0	294ZR@1|root,2ZSCK@2|Bacteria,4NNYY@976|Bacteroidetes,2FP6D@200643|Bacteroidia,4AMAA@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG27188 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_01619	411479.BACUNI_01955	2.24e-207	572.0	COG1409@1|root,COG1409@2|Bacteria,4NGXX@976|Bacteroidetes,2FPJ6@200643|Bacteroidia,4AM7P@815|Bacteroidaceae	976|Bacteroidetes	S	Ser Thr phosphatase family protein	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos
Bu_01620	411479.BACUNI_01956	0.0	1509.0	COG0577@1|root,COG0577@2|Bacteria,4NFGD@976|Bacteroidetes,2FNP6@200643|Bacteroidia,4AKEB@815|Bacteroidaceae	976|Bacteroidetes	V	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD
Bu_01621	411479.BACUNI_01958	1.33e-157	442.0	COG1136@1|root,COG1136@2|Bacteria,4NFDW@976|Bacteroidetes,2FMDA@200643|Bacteroidia,4AKW5@815|Bacteroidaceae	976|Bacteroidetes	V	bacteriocin export ABC transporter, lactococcin 972 group	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
Bu_01622	411479.BACUNI_01959	0.0	1523.0	COG0577@1|root,COG0577@2|Bacteria,4NFGD@976|Bacteroidetes,2FNP6@200643|Bacteroidia,4AKEB@815|Bacteroidaceae	976|Bacteroidetes	V	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD
Bu_01623	411479.BACUNI_01960	0.0	1496.0	COG0577@1|root,COG0577@2|Bacteria,4PIUV@976|Bacteroidetes,2FPYW@200643|Bacteroidia,4ANBZ@815|Bacteroidaceae	976|Bacteroidetes	V	ABC transporter, permease protein	-	-	-	-	-	-	-	-	-	-	-	-	FtsX,MacB_PCD
Bu_01624	411479.BACUNI_01962	0.0	865.0	COG0534@1|root,COG0534@2|Bacteria,4NDUF@976|Bacteroidetes,2FMX6@200643|Bacteroidia,4ANVW@815|Bacteroidaceae	976|Bacteroidetes	V	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	MatE
Bu_01625	411479.BACUNI_01963	2.52e-156	438.0	COG0637@1|root,COG0637@2|Bacteria,4NEEH@976|Bacteroidetes,2FM7C@200643|Bacteroidia,4AN0M@815|Bacteroidaceae	976|Bacteroidetes	S	HAD hydrolase, family IA, variant 3	pgmB	-	-	-	-	-	-	-	-	-	-	-	HAD_2
Bu_01626	411479.BACUNI_01964	3.03e-190	528.0	COG0413@1|root,COG0413@2|Bacteria,4NDX4@976|Bacteroidetes,2FNNC@200643|Bacteroidia,4AKDZ@815|Bacteroidaceae	976|Bacteroidetes	H	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate	panB	-	2.1.2.11	ko:K00606	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R01226	RC00022,RC00200	ko00000,ko00001,ko00002,ko01000	-	-	-	Pantoate_transf
Bu_01627	411479.BACUNI_01965	4.46e-214	593.0	COG0477@1|root,COG2814@2|Bacteria,4NSZG@976|Bacteroidetes,2FNCX@200643|Bacteroidia,4AK8S@815|Bacteroidaceae	976|Bacteroidetes	EGP	Transporter, major facilitator family protein	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
Bu_01628	411479.BACUNI_01966	1.59e-78	234.0	COG0818@1|root,COG0818@2|Bacteria,4NQ39@976|Bacteroidetes,2FSJ8@200643|Bacteroidia,4AQWN@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location CytoplasmicMembrane, score	dgkA	-	2.7.1.107,2.7.1.66	ko:K00887,ko:K00901	ko00550,ko00561,ko00564,ko01100,ko01110,ko04070,ko04072,ko05231,map00550,map00561,map00564,map01100,map01110,map04070,map04072,map05231	-	R02240,R05626	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	DAGK_prokar
Bu_01629	411479.BACUNI_01968	0.0	1462.0	COG0317@1|root,COG0317@2|Bacteria,4NESY@976|Bacteroidetes,2FKYN@200643|Bacteroidia,4AM4Q@815|Bacteroidaceae	976|Bacteroidetes	KT	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance	relA	-	2.7.6.5,3.1.7.2	ko:K00951,ko:K01139	ko00230,map00230	-	R00336,R00429	RC00002,RC00078	ko00000,ko00001,ko01000,ko03009	-	-	-	ACT_4,HD_4,RelA_SpoT,TGS
Bu_01630	411479.BACUNI_01969	0.0	1015.0	COG3172@1|root,COG3172@2|Bacteria,4NEQF@976|Bacteroidetes,2FN8P@200643|Bacteroidia,4AMSQ@815|Bacteroidaceae	976|Bacteroidetes	H	COG NOG06391 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	DUF4301
Bu_01631	411479.BACUNI_01970	1.2e-284	777.0	COG0027@1|root,COG0027@2|Bacteria,4PKAW@976|Bacteroidetes,2FMB2@200643|Bacteroidia,4AMWT@815|Bacteroidaceae	976|Bacteroidetes	F	Involved in the de novo purine biosynthesis. Catalyzes the transfer of formate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR). Formate is provided by PurU via hydrolysis of 10-formyl-tetrahydrofolate	purT	-	2.1.2.2	ko:K08289	ko00230,ko00670,ko01100,ko01110,ko01130,map00230,map00670,map01100,map01110,map01130	M00048	R04325,R04326	RC00026,RC00197,RC01128	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-grasp,Epimerase
Bu_01632	411479.BACUNI_01971	1.8e-115	330.0	295Z7@1|root,32BS0@2|Bacteria,4PJJ4@976|Bacteroidetes,2FS4T@200643|Bacteroidia,4AQK4@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG29454 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	PepSY_like
Bu_01633	411479.BACUNI_01972	1.47e-204	565.0	COG1947@1|root,COG1947@2|Bacteria,4NGFC@976|Bacteroidetes,2FM2B@200643|Bacteroidia,4ANUK@815|Bacteroidaceae	976|Bacteroidetes	F	Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol	ispE	GO:0003674,GO:0003824,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0044237,GO:0050515	2.7.1.148	ko:K00919	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05634	RC00002,RC01439	ko00000,ko00001,ko00002,ko01000	-	-	-	GHMP_kinases_C,GHMP_kinases_N
Bu_01634	411479.BACUNI_01973	0.0	1142.0	COG0305@1|root,COG0305@2|Bacteria,4NF8P@976|Bacteroidetes,2FNG7@200643|Bacteroidia,4AN91@815|Bacteroidaceae	976|Bacteroidetes	L	Participates in initiation and elongation during chromosome replication	dnaB	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_C
Bu_01635	411479.BACUNI_01974	0.0	2885.0	COG2911@1|root,COG2911@2|Bacteria,4NF7F@976|Bacteroidetes,2FNBJ@200643|Bacteroidia,4AKBY@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location OuterMembrane, score 9.49	-	-	-	-	-	-	-	-	-	-	-	-	TamB
Bu_01636	411479.BACUNI_01975	1.8e-248	681.0	COG0533@1|root,COG0533@2|Bacteria,4NE8E@976|Bacteroidetes,2FKZ9@200643|Bacteroidia,4AKDW@815|Bacteroidaceae	976|Bacteroidetes	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. Is involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37, together with TsaE and TsaB. TsaD likely plays a direct catalytic role in this reaction	tsaD	GO:0000408,GO:0002949,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0070525,GO:0071704,GO:0090304,GO:1901360	2.3.1.234	ko:K01409	-	-	R10648	RC00070,RC00416	ko00000,ko01000,ko03016	-	-	-	Peptidase_M22
Bu_01637	411479.BACUNI_01976	4.85e-102	296.0	COG1546@1|root,COG1546@2|Bacteria,4NDVV@976|Bacteroidetes,2FMFI@200643|Bacteroidia,4APD5@815|Bacteroidaceae	976|Bacteroidetes	S	Belongs to the CinA family	cinA	-	3.5.1.42	ko:K03742,ko:K03743	ko00760,map00760	-	R02322	RC00100	ko00000,ko00001,ko01000	-	-	-	CinA,MoCF_biosynth
Bu_01638	411479.BACUNI_01977	9.87e-58	178.0	COG0227@1|root,COG0227@2|Bacteria,4NS7Q@976|Bacteroidetes,2FTTQ@200643|Bacteroidia,4ARB5@815|Bacteroidaceae	976|Bacteroidetes	J	Belongs to the bacterial ribosomal protein bL28 family	rpmB	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	-	ko:K02902	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L28
Bu_01639	1121100.JCM6294_2466	3.49e-36	122.0	COG0267@1|root,COG0267@2|Bacteria,4NURM@976|Bacteroidetes,2FTST@200643|Bacteroidia,4ARU6@815|Bacteroidaceae	976|Bacteroidetes	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
Bu_01640	411479.BACUNI_01979	2.66e-29	104.0	2E359@1|root,32Y58@2|Bacteria,4NUXM@976|Bacteroidetes,2FUJX@200643|Bacteroidia,4AW0R@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF4295)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4295
Bu_01641	411479.BACUNI_01980	5.58e-221	610.0	COG0552@1|root,COG0552@2|Bacteria,4NE9Z@976|Bacteroidetes,2FMMT@200643|Bacteroidia,4AKYM@815|Bacteroidaceae	976|Bacteroidetes	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC)	ftsY	-	-	ko:K03110	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2,3.A.5.7	-	-	SRP54,SRP54_N
Bu_01642	411479.BACUNI_01981	0.0	875.0	COG0621@1|root,COG0621@2|Bacteria,4NEJK@976|Bacteroidetes,2FMEW@200643|Bacteroidia,4AKIS@815|Bacteroidaceae	976|Bacteroidetes	J	Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12	rimO	-	2.8.4.4	ko:K14441	-	-	R10652	RC00003,RC03217	ko00000,ko01000,ko03009	-	-	-	Radical_SAM,TRAM,UPF0004
Bu_01643	411479.BACUNI_01982	1.27e-55	173.0	COG0776@1|root,COG0776@2|Bacteria,4NV7A@976|Bacteroidetes,2FTT5@200643|Bacteroidia,4ART7@815|Bacteroidaceae	976|Bacteroidetes	L	COG0776 Bacterial nucleoid DNA-binding protein	himA	-	-	ko:K03530,ko:K04764	-	-	-	-	ko00000,ko03032,ko03036,ko03400	-	-	-	Bac_DNA_binding
Bu_01644	411479.BACUNI_01983	5.84e-259	713.0	COG0776@1|root,COG1652@1|root,COG0776@2|Bacteria,COG1652@2|Bacteria,4NQVM@976|Bacteroidetes,2G047@200643|Bacteroidia,4AP5R@815|Bacteroidaceae	976|Bacteroidetes	L	Belongs to the bacterial histone-like protein family	-	-	-	-	-	-	-	-	-	-	-	-	Bac_DNA_binding,LysM
Bu_01645	411479.BACUNI_01984	6.11e-231	636.0	COG0714@1|root,COG0714@2|Bacteria,4NDVZ@976|Bacteroidetes,2FMGP@200643|Bacteroidia,4AMGY@815|Bacteroidaceae	976|Bacteroidetes	S	ATPase family associated with various cellular activities (AAA)	moxR	-	-	ko:K03924	-	-	-	-	ko00000,ko01000	-	-	-	AAA_3
Bu_01646	411479.BACUNI_01985	2.44e-209	578.0	COG1721@1|root,COG1721@2|Bacteria,4NE2N@976|Bacteroidetes,2FNSY@200643|Bacteroidia,4AKQH@815|Bacteroidaceae	976|Bacteroidetes	S	protein (some members contain a von Willebrand factor type A (vWA) domain)	-	-	-	-	-	-	-	-	-	-	-	-	DUF58
Bu_01647	411479.BACUNI_01986	1.01e-250	689.0	COG3088@1|root,COG3088@2|Bacteria,4NGHU@976|Bacteroidetes,2FP8Y@200643|Bacteroidia,4AMBY@815|Bacteroidaceae	976|Bacteroidetes	O	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
Bu_01648	411479.BACUNI_01987	3.53e-228	629.0	COG2304@1|root,COG2304@2|Bacteria,4NDUC@976|Bacteroidetes,2FNXM@200643|Bacteroidia,4AMB6@815|Bacteroidaceae	976|Bacteroidetes	S	Von Willebrand factor type A domain	batA	-	-	ko:K07114	-	-	-	-	ko00000,ko02000	1.A.13.2.2,1.A.13.2.3	-	-	BatA,VWA
